"","Sample_ID","X.coordinate","Y.coordinate","height_NAP","color","calcareous_portion","main_soil_type","organic_portion","sand_median_class"
"646","BK180069",47667,572734,-26.68,"light--brown-olive","calcareous","sand",1,"moderately coarse"
"647","BK180070",40511,576179,-25.35,"brown-yellow","calcareous","sand",NA,"moderately fine"
"648","BK180071",40350,568969,-27.58,"light--brown-yellow","calcareous","sand",NA,"moderately coarse"
"649","BK180072",40201,561756,-28.93,"light--brown-yellow","calcareous","sand",NA,"moderately fine"
"650","BK180077",48130,560595,NA,"light--brown-yellow","calcareous","sand",NA,"moderately coarse"
"651","BK180078",46580,568824,NA,"light--brown-yellow","calcareous","sand",NA,"moderately coarse"
"652","BK180079",40200,572930,NA,"light--brown-yellow","calcareous","sand",1,"moderately coarse"
"653","BK180080",52537,573209,NA,"light--brown-yellow","calcareous","sand",NA,"moderately fine"
"654","BL010005",83785,654378,-43.13,"brown-gray","calcareous","sand",NA,"very fine"
"655","BL010006",79614,654416,-42.84,"brown-gray","calcareous","sand",NA,"very fine"
"656","BL010007",74034,654624,-42.64,"brown-olive","calcareous","sand",NA,"very fine"
"657","BL010008",69436,654812,-41.95,"brown-olive","slightly calcareous","sand",NA,"very fine"
"658","BL010009",64777,654907,-41.33,"brown-olive","slightly calcareous","sand",NA,"very fine"
"659","BL010010",64734,652218,-41.18,"brown-yellow","non-calcareous","sand",NA,"very fine"
"660","BL010011",64017,669043,-46.14,"dark--brown-gray","slightly calcareous","sand",NA,"extremely fine"
"661","BL010012",74704,659632,NA,NA,NA,"sand",NA,"very fine"
"662","BL010015",80428,653448,-43.4,NA,"slightly calcareous","sand",NA,"very fine"
"663","BL010016",80146,650387,-43.09,"gray-olive","slightly calcareous","sand",NA,"very fine"
"664","BL010017",69057,650546,-42.94,"brown-olive","calcareous","sand",NA,"moderately fine"
"665","BL010018",64030,657608,-41.54,"gray-olive","slightly calcareous","sand",NA,"very fine"
"666","BL010019",69721,657541,-42.36,NA,"slightly calcareous","sand",NA,"moderately fine"
"667","BL010020",75098,657376,-43.06,"brown-olive","calcareous","sand",NA,"moderately fine"
"668","BL010021",80664,657377,-43.66,"olive","slightly calcareous","sand",NA,"very fine"
"669","BL010022",80292,661179,-43.95,"gray-olive","slightly calcareous","sand",NA,"very fine"
"670","BL010023",74855,661282,-43.36,NA,"slightly calcareous","sand",NA,"very fine"
"671","BL010024",69390,661170,-43.05,"olive","slightly calcareous","sand",NA,"very fine"
"672","BL010025",64039,661407,-42.43,"gray-olive","slightly calcareous","sand",NA,"very fine"
"673","BL010026",64015,664993,-44.15,NA,"slightly calcareous","sand",NA,"very fine"
"674","BL010027",69417,664721,-43.76,"gray-olive","slightly calcareous","sand",NA,"very fine"
"675","BL010028",74872,664661,-43.96,"dark--olive","slightly calcareous","sand",NA,"very fine"
"676","BL010029",80471,664627,-44.32,"olive","slightly calcareous","sand",NA,"very fine"
"677","BL010030",85695,665001,-44.7,"light--gray-brown","calcareous","sand",1,"moderately fine"
"678","BL010031",76967,662841,NA,"dark--brown-gray","calcareous","sand",NA,"very fine"
"679","BL010032",72025,659925,NA,"dark--brown-gray","calcareous","sand",NA,"very fine"
"680","BL010033",67474,656697,NA,"dark--brown-gray","calcareous","sand",NA,"very fine"
"681","BL010034",75498,664520,NA,"dark--gray","calcareous","sand",NA,"very fine"
"682","BL010035",83599,666366,NA,"brown-gray","slightly calcareous","sand",NA,"very fine"
"683","BL010036",85545,656398,-42.23,"brown-olive","calcareous","sand",NA,"very fine"
"684","BL010037",85593,661503,-43.56,"brown-olive","calcareous","sand",NA,"moderately fine"
"685","BL010038",85690,664649,-43.99,"brown-olive","calcareous","sand",NA,"moderately fine"
"686","BL010039",69799,668542,-44.81,"brown-olive","calcareous","sand",NA,"moderately fine"
"687","BL010040",75451,668582,-44.73,"brown-olive","calcareous","sand",NA,"moderately fine"
"688","BL010041",80669,668564,-44.64,"brown-olive","calcareous","sand",NA,"moderately fine"
"689","BL010042",82379,660426,NA,"brown-olive","slightly calcareous","sand",NA,"very fine"
"690","BL010043",73566,654997,-41.88,"brown-olive","slightly calcareous","sand",NA,"very fine"
"691","BL010044",80212,662344,-42.98,"brown-gray","slightly calcareous","sand",NA,"very fine"
"692","BL010045",80281,665954,-43.73,"gray-olive","slightly calcareous","sand",NA,"extremely fine"
"693","BL010051",63729,651468,-40.72,"brown-gray","calcareous","sand",NA,"moderately fine"
"694","BL010052",63890,658649,-40.77,"brown-gray","calcareous","sand",NA,"very fine"
"695","BL010053",63966,665848,-43.88,"brown-gray","calcareous","sand",NA,"very fine"
"696","BL010060",80327,668817,-44.06,"brown-gray","calcareous","sand",NA,"extremely fine"
"697","BL020009",97592,650112,NA,"gray-green","calcareous","sand",NA,"very fine"
"698","BL020011",107457,653540,-41.21,"brown-olive","calcareous","sand",NA,"very fine"
"699","BL020012",103242,653680,-41.49,"brown-olive","calcareous","sand",NA,"very fine"
"700","BL020013",97919,653820,-42.09,"brown-olive","calcareous","sand",NA,"very fine"
"701","BL020014",93975,654012,-42.01,"brown-olive","calcareous","sand",NA,"very fine"
"702","BL020015",88808,654159,-42.62,"brown-olive","calcareous","sand",NA,"very fine"
"703","BL020016",104113,659439,NA,NA,"slightly calcareous","sand",NA,"very fine"
"704","BL020017",96608,659310,NA,"brown-olive","slightly calcareous","sand",NA,"very fine"
"705","BL020018",85656,659458,NA,NA,"calcareous","sand",NA,"very fine"
"706","BL020029",85775,653671,-43.05,"brown-olive","calcareous","sand",NA,"very fine"
"707","BL020030",91287,657159,-43.1,"brown-olive","calcareous","sand",NA,"very fine"
"708","BL020031",91294,661066,-44.19,"brown-olive","calcareous","sand",NA,"very fine"
"709","BL020032",91367,664800,-44.69,"brown-olive","calcareous","sand",NA,"very fine"
"710","BL020033",96799,664786,-44.55,"brown-olive","calcareous","sand",NA,"very fine"
"711","BL020034",102271,664667,-44.1,"brown-olive","calcareous","sand",NA,"very fine"
"712","BL020035",102318,657057,-42.17,NA,"calcareous","sand",NA,"very fine"
"713","BL020050",96895,652966,NA,"gray-olive","slightly calcareous","sand",NA,"very fine"
"714","BL020051",100816,656878,NA,"gray-olive","calcareous","sand",NA,"very fine"
"715","BL020052",104458,660919,NA,"gray-olive","calcareous","sand",NA,"very fine"
"716","BL020055",91313,666479,NA,"brown-olive","slightly calcareous","sand",NA,"very fine"
"717","BL020056",99414,667588,NA,"gray-olive","slightly calcareous","sand",NA,"very fine"
"718","BL020057",101973,661193,-42.94,"brown-olive","calcareous","sand",NA,"very fine"
"719","BL020058",87982,656683,-42.63,"brown-olive","slightly calcareous","sand",NA,"very fine"
"720","BL020059",88851,652916,NA,"brown-gray","calcareous","sand",NA,"very fine"
"721","BL020060",93324,658430,NA,NA,"calcareous","sand",NA,"very fine"
"722","BL020061",89007,664048,NA,"brown-gray","slightly calcareous","sand",NA,"very fine"
"723","BL030001",112801,663343,NA,NA,"calcareous","loam",NA,"extremely fine"
"724","BL030002",124116,668307,-41.77,"brown-gray","slightly calcareous","sand",NA,"very fine"
"725","BL030003",129397,668257,-40.59,"brown-gray","calcareous","sand",NA,"extremely fine"
"726","BL030004",107686,668388,-43.69,"gray-olive","slightly calcareous","sand",NA,"very fine"
"727","BL030005",129270,666970,-40.87,"gray-olive","slightly calcareous","sand",NA,"very fine"
"728","BL030006",107864,664626,-43.64,"brown-olive","calcareous","sand",NA,"very fine"
"729","BL030007",107683,660875,-42.9,"brown-olive","calcareous","sand",NA,"very fine"
"730","BL030008",107719,657035,-41.95,"brown-olive","calcareous","sand",NA,"very fine"
"731","BL030010",108604,664990,NA,"gray-olive","calcareous","sand",NA,"very fine"
"732","BL030011",112658,667704,NA,"gray-olive","calcareous","sand",NA,"very fine"
"733","BL030012",129358,662987,-40.2,"brown-black",NA,"sand",NA,"very fine"
"734","BL030013",123483,664430,-41.2,"brown-black","calcareous","sand",NA,"very fine"
"735","BL030014",117430,664624,-42.1,"brown-gray","calcareous","sand",NA,"very fine"
"736","BL030015",112731,660841,-41.9,"brown-gray","calcareous","sand",NA,"moderately fine"
"737","BL030016",112390,657266,-41.3,"brown-gray","calcareous","sand",NA,"moderately fine"
"738","BL030017",112099,653534,-40.4,"brown-gray","calcareous","sand",NA,"moderately fine"
"739","BL030018",114094,650162,-39.5,"brown-olive","calcareous","sand",NA,"extremely fine"
"740","BL030019",123756,653263,-39.4,"brown-gray","calcareous","sand",NA,"extremely fine"
"741","BL030020",117275,653657,-40,"brown-olive","calcareous","sand",NA,"extremely fine"
"742","BL030021",117231,656895,-40.6,"brown-olive","calcareous","sand",NA,"very fine"
"743","BL030022",123771,657331,-39.9,"brown-olive","calcareous","sand",NA,"very fine"
"744","BL030023",123586,660373,-40.6,"gray-olive","slightly calcareous","sand",NA,"extremely fine"
"745","BL030024",117192,661004,-41.3,"gray-olive","calcareous","sand",NA,"very fine"
"746","BL030028",129377,658737,-39.72,"brown-olive","calcareous","sand",NA,"extremely fine"
"747","BL030029",129397,655616,-39.21,"brown-olive","calcareous","sand",NA,"extremely fine"
"748","BL030030",129372,652621,-38.4,"brown-olive","slightly calcareous","sand",NA,"very fine"
"749","BL030031",127964,654828,-38.79,"brown-olive","slightly calcareous","sand",NA,"very fine"
"750","BL030032",122483,655480,-39.17,"brown-olive","slightly calcareous","sand",NA,"extremely fine"
"751","BL030033",116471,655691,-39.99,"brown-olive","calcareous","sand",NA,"very fine"
"752","BL030034",110964,655866,-40.84,"brown-olive","calcareous","sand",NA,"very fine"
"753","BL040022",70422,634531,-40.91,"brown-olive","slightly calcareous","sand",NA,"very fine"
"754","BL040023",70972,634489,-40.79,"gray-green","calcareous","sand",NA,"very fine"
"755","BL040024",71523,634512,-40.94,"gray-green","slightly calcareous","sand",NA,"very fine"
"756","BL040030",68560,641183,NA,"brown-olive","non-calcareous","sand",NA,"very fine"
"757","BL040041",63993,632480,-39.78,"brown-olive","calcareous","sand",NA,"moderately fine"
"758","BL040042",68801,632146,-39.7,"brown-olive","calcareous","sand",NA,"very fine"
"759","BL040043",73389,632124,-39.68,"brown-olive","calcareous","sand",NA,"extremely fine"
"760","BL040044",79704,631836,-38.68,"brown-olive","calcareous","sand",NA,"very fine"
"761","BL040045",83647,631720,-37.97,"brown-olive","calcareous","sand",NA,"very fine"
"762","BL040046",64304,639967,-40.5,"brown-olive","calcareous","sand",NA,"very fine"
"763","BL040047",64448,644979,-41.26,"brown-olive","calcareous","sand",NA,"very fine"
"764","BL040048",70667,646294,-41.73,"brown-olive","calcareous","sand",NA,"very fine"
"765","BL040049",75489,646234,-41.5,"brown-olive","calcareous","sand",NA,"very fine"
"766","BL040050",80582,646024,-41.7,"brown-olive","calcareous","sand",NA,"very fine"
"767","BL040051",85447,645844,-41.6,"brown-olive","calcareous","sand",NA,"very fine"
"768","BL040052",77022,632055,NA,"brown-olive","calcareous","sand",NA,"very fine"
"769","BL040055",74508,638742,-41.18,"brown-gray","calcareous","sand",NA,"very fine"
"770","BL040056",74250,642728,-42.05,"brown-gray","calcareous","sand",NA,"moderately fine"
"771","BL040058",74579,650306,-43.04,"brown-gray","calcareous","sand",NA,"very fine"
"772","BL040059",75790,635026,NA,"brown-olive","calcareous","sand",NA,"very fine"
"773","BL040060",79988,638174,NA,"dark--brown-gray","calcareous","sand",NA,"very fine"
"774","BL040061",85047,641683,NA,"brown-olive","slightly calcareous","sand",NA,"very fine"
"775","BL040063",64146,636712,-40.2,"brown-olive","calcareous","sand",NA,"moderately fine"
"776","BL040064",64095,641748,-41.4,"brown-olive","calcareous","sand",NA,"moderately fine"
"777","BL040065",70074,641939,-41.3,"brown-olive","slightly calcareous","sand",NA,"very fine"
"778","BL040066",70356,638523,-40.2,"brown-olive","slightly calcareous","sand",NA,"moderately fine"
"779","BL040067",75299,638385,-40.4,"gray-olive","slightly calcareous","sand",NA,"very fine"
"780","BL040068",75095,642007,-40.9,"gray-olive","calcareous","sand",NA,"very fine"
"781","BL040069",80501,641923,-41.2,"gray-olive","slightly calcareous","sand",NA,"very fine"
"782","BL040070",80523,638054,-40.4,"brown-olive","slightly calcareous","sand",NA,"very fine"
"783","BL040071",85374,641873,-41.2,NA,NA,"sand",NA,"very fine"
"784","BL040072",75419,634531,-40.17,"brown-olive","calcareous","sand",NA,"moderately fine"
"785","BL040073",80362,634424,-39.51,NA,"slightly calcareous","sand",NA,"very fine"
"786","BL040074",74273,649947,-42.33,"brown-olive","calcareous","sand",NA,"very fine"
"787","BL040075",64649,649598,-41.02,"brown-gray","slightly calcareous","sand",NA,"moderately fine"
"788","BL040076",73313,642011,-40.5,"brown-gray","slightly calcareous","sand",NA,"very fine"
"789","BL040077",68966,645800,-41.55,"brown-gray","slightly calcareous","sand",NA,"very fine"
"790","BL040078",82174,647410,-41.75,NA,"slightly calcareous","sand",NA,"very fine"
"791","BL040091",63452,637055,-39.84,"brown-gray","calcareous","sand",NA,"very fine"
"792","BL040092",63562,644263,-41.3,"brown-gray","calcareous","sand",NA,"very fine"
"793","BL050018",87920,641425,NA,"brown-olive","calcareous","sand",NA,"very fine"
"794","BL050019",105947,640834,NA,"gray-green","calcareous","sand",NA,"extremely fine"
"795","BL050021",90615,645703,-40.41,"brown-olive","calcareous","sand",NA,"very fine"
"796","BL050022",95541,645542,-40.69,"brown-olive","slightly calcareous","sand",NA,"very fine"
"797","BL050023",100568,645353,-40.21,"brown-olive","calcareous","sand",NA,"very fine"
"798","BL050024",103983,645228,-39.63,"brown-olive","calcareous","sand",NA,"very fine"
"799","BL050025",93404,631814,-37.23,"brown-olive","calcareous","sand",NA,"extremely fine"
"800","BL050039",102045,634946,-36.57,"gray-brown","calcareous","sand",NA,"extremely fine"
"801","BL050040",102207,638740,-37.69,"brown-olive","calcareous","sand",NA,"extremely fine"
"802","BL050041",102251,642396,-38.78,"brown-olive","calcareous","sand",NA,"very fine"
"803","BL050042",85407,634936,-39.62,"brown-olive","calcareous","sand",NA,"very fine"
"804","BL050043",85494,638773,-40.9,"brown-olive","calcareous","sand",NA,"very fine"
"805","BL050044",90974,649928,-42.15,"brown-olive","calcareous","sand",NA,"very fine"
"806","BL050045",85695,650173,-42.5,"brown-olive","calcareous","sand",NA,"very fine"
"807","BL050046",101974,649802,-41.41,"brown-olive","calcareous","sand",NA,"very fine"
"808","BL050047",96673,642338,-40.5,"brown-olive","calcareous","sand",NA,"extremely fine"
"809","BL050048",96887,638614,-39.43,"brown-olive","calcareous","sand",NA,"very fine"
"810","BL050049",91435,638666,-40.3,"brown-olive","calcareous","sand",NA,"extremely fine"
"811","BL050050",91048,635134,-38.96,"brown-olive","calcareous","sand",NA,"extremely fine"
"812","BL050051",96515,635070,-38.32,"brown-olive","calcareous","sand",NA,"extremely fine"
"813","BL050064",89219,645180,NA,"gray-olive","calcareous","sand",NA,"very fine"
"814","BL050065",93099,649242,NA,"gray-olive","calcareous","sand",NA,"very fine"
"815","BL050066",90508,641754,-40.6,"brown-olive","calcareous","sand",NA,"extremely fine"
"816","BL050067",95481,641879,-40,"brown-olive","calcareous","sand",NA,"very fine"
"817","BL050068",95991,649368,-41.2,"brown-olive","slightly calcareous","sand",NA,"very fine"
"818","BL050069",102267,649386,-41.1,"gray-olive","slightly calcareous","sand",NA,"very fine"
"819","BL050070",107072,645123,-39.4,"gray-olive","slightly calcareous","sand",NA,"very fine"
"820","BL050071",107270,641902,-38.7,"brown-olive","calcareous","sand",NA,"very fine"
"821","BL060001",110666,643726,NA,NA,NA,"sand",NA,"extremely fine"
"822","BL060008",126077,641967,NA,"gray-green","calcareous","sand",NA,"very fine"
"823","BL060009",110484,644989,-38.87,"brown-olive","calcareous","sand",NA,"very fine"
"824","BL060010",114062,642427,NA,"brown-olive","calcareous","sand",NA,"extremely fine"
"825","BL060014",124355,634518,-23.01,"brown-olive","calcareous","sand",NA,"moderately fine"
"826","BL060015",124003,638178,-34.77,"brown-olive","calcareous","sand",NA,"very fine"
"827","BL060016",118462,638202,-36.21,"dark--gray","calcareous","sand",NA,"very fine"
"828","BL060017",118679,634646,-34.03,"brown-olive","calcareous","sand",NA,"moderately fine"
"829","BL060018",113398,634764,-35.08,"brown-olive","calcareous","sand",NA,"very fine"
"830","BL060019",113280,638271,-36.68,"brown-olive","calcareous","sand",NA,"very fine"
"831","BL060020",107594,634805,-35.99,"gray-olive","calcareous","sand",NA,"very fine"
"832","BL060021",107622,649883,-40.8,"brown-olive","calcareous","sand",NA,"extremely fine"
"833","BL060022",114294,645783,-38.3,"brown-olive","calcareous","sand",NA,"extremely fine"
"834","BL060023",107562,638522,-37.1,"brown-olive","calcareous","sand",NA,"very fine"
"835","BL060024",118759,642068,-37.5,"brown-olive","calcareous","sand",NA,"extremely fine"
"836","BL060025",123909,641480,-37.1,"light--olive","calcareous","sand",NA,"very fine"
"837","BL060026",124308,645191,-37.7,"brown-olive","calcareous","sand",NA,"very fine"
"838","BL060027",118776,645421,-38.2,NA,"calcareous","loam",NA,"extremely fine"
"839","BL060028",118072,649428,-39.1,"brown-olive","calcareous","loam",NA,"extremely fine"
"840","BL060029",124169,649482,-38.5,"brown-olive","calcareous","sand",NA,"very fine"
"841","BL060030",129340,645617,-36.61,"brown-olive","calcareous","sand",NA,"very fine"
"842","BL060031",129160,642431,-36.35,"brown-olive","calcareous","sand",NA,"moderately fine"
"843","BL060046",127746,648884,NA,"gray-olive","calcareous","sand",1,"very fine"
"844","BL060047",121821,646952,NA,"dark--brown-gray","calcareous","sand",1,"very fine"
"845","BL060048",116289,643896,NA,"gray-olive","calcareous","sand",1,"very fine"
"846","BL060049",127187,639238,NA,"dark--brown-gray","calcareous","sand",1,"very fine"
"847","BL060050",116026,636577,NA,"dark--gray","calcareous","sand",2,"very fine"
"848","BL070031",71372,628019,-38.62,"gray-green","calcareous","sand",NA,"extremely fine"
"849","BL070032",71960,628009,-38.44,"gray-green","calcareous","sand",NA,"extremely fine"
"850","BL070070",63415,613817,-28.31,"brown-olive","calcareous","sand",NA,"moderately fine"
"851","BL070071",68553,613379,-28.5,"brown-olive","calcareous","sand",NA,"moderately fine"
"852","BL070072",72669,613437,-27.48,"brown-olive","calcareous","sand",NA,"moderately fine"
"853","BL070073",78052,613222,-26.3,"brown-olive","calcareous","sand",NA,"moderately fine"
"854","BL070074",81797,623041,-32.69,"brown-gray","calcareous","sand",NA,"moderately fine"
"855","BL070075",76894,623136,-34.36,"brown-olive","calcareous","sand",NA,"extremely fine"
"856","BL070076",73290,623231,-35.12,"brown-olive","calcareous","sand",NA,"extremely fine"
"857","BL070077",68384,623412,-35.7,"brown-olive","calcareous","sand",NA,"extremely fine"
"858","BL070078",63465,615506,-30.26,"brown-yellow","calcareous","sand",NA,"very fine"
"859","BL070079",63524,618937,-33.3,"brown-olive","calcareous","sand",NA,"very fine"
"860","BL070080",63748,622154,-35.33,"brown-olive","calcareous","sand",NA,"very fine"
"861","BL070081",63891,623649,-36.25,NA,"calcareous","sand",NA,"extremely fine"
"862","BL070082",63876,624960,-36.37,"brown-olive","calcareous","sand",NA,"very fine"
"863","BL070083",64007,628739,-38.86,"brown-olive","calcareous","sand",NA,"very fine"
"864","BL070110",64337,615691,-30.9,"brown-yellow","calcareous","sand",NA,"moderately fine"
"865","BL070111",65175,617345,NA,"brown-yellow","calcareous","sand",NA,"very fine"
"866","BL070112",66372,619308,NA,"brown-olive","calcareous","sand",NA,"very fine"
"867","BL070113",66979,622266,NA,"brown-olive","calcareous","sand",NA,"very fine"
"868","BL070114",68979,625977,NA,"brown-olive","calcareous","sand",NA,"very fine"
"869","BL070115",71975,628874,NA,"brown-olive","calcareous","sand",NA,"very fine"
"870","BL070116",73480,631112,NA,"brown-olive","calcareous","sand",NA,"very fine"
"871","BL070117",80919,630341,NA,"brown-olive","calcareous","sand",NA,"very fine"
"872","BL070118",84795,630078,NA,"brown-olive","calcareous","sand",NA,"very fine"
"873","BL070125",84896,616521,-27.29,"brown-olive","calcareous","sand",NA,"moderately fine"
"874","BL070126",79117,616565,-27.83,"brown-olive","calcareous","sand",NA,"moderately fine"
"875","BL070127",73868,616566,-29.51,"brown-olive","calcareous","sand",NA,"moderately fine"
"876","BL070129",79596,620186,NA,"brown-olive","calcareous","sand",NA,"moderately fine"
"877","BL070130",85021,620216,-28.29,"gray-olive","slightly calcareous","sand",NA,"moderately fine"
"878","BL070131",77254,626097,-36.78,"brown-olive","slightly calcareous","sand",NA,"very fine"
"879","BL070132",66695,628537,NA,"dark--brown-gray","calcareous","sand",NA,"very fine"
"880","BL070133",71085,631520,NA,"brown-olive","calcareous","sand",NA,"very fine"
"881","BL070137",76886,628513,-37.59,"brown-olive","slightly calcareous","sand",NA,"moderately fine"
"882","BL070138",81257,626073,-35.6,"brown-olive","calcareous","sand",NA,"moderately fine"
"883","BL070139",72705,619622,-32.06,"olive","calcareous","sand",NA,"moderately coarse"
"884","BL070140",72745,616763,-29.54,"dark--gray","calcareous","sand",NA,"moderately fine"
"885","BL070141",77348,616315,-27.8,"brown-olive","calcareous","sand",NA,"moderately fine"
"886","BL070142",76810,619374,-30.4,"brown-olive","calcareous","sand",NA,"moderately fine"
"887","BL070143",81450,617593,-27.21,"brown-olive","calcareous","sand",NA,"moderately fine"
"888","BL070144",84845,616169,-26.46,"brown-olive","calcareous","sand",NA,"moderately fine"
"889","BL070145",68969,617067,-30.68,NA,NA,"sand",NA,"moderately fine"
"890","BL070146",69260,619917,-32.92,"brown-olive","calcareous","sand",NA,"moderately fine"
"891","BL070147",68541,628552,-38.26,"brown-olive","calcareous","sand",NA,"moderately fine"
"892","BL070151",62994,615462,-29.84,"brown-gray","calcareous","sand",1,"very fine"
"893","BL070152",63111,622607,-35.09,"brown-gray","calcareous","sand",NA,"very fine"
"894","BL070153",63368,629877,-38.62,"brown-gray",NA,"sand",NA,"moderately fine"
"895","BL080005",101045,627096,NA,NA,NA,"sand",NA,"moderately fine"
"896","BL080015",93695,622670,-28.49,NA,"calcareous","sand",NA,"very fine"
"897","BL080016",87906,622852,-29.56,"brown-yellow","calcareous","sand",NA,"moderately coarse"
"898","BL080017",88355,631554,-37.24,"brown-olive","calcareous","sand",NA,"very fine"
"899","BL080018",93161,631416,-36.46,"brown-olive","calcareous","sand",NA,"extremely fine"
"900","BL080019",98847,631209,-35.3,"brown-olive","calcareous","sand",NA,"very fine"
"901","BL080020",102694,631143,-34.74,"brown-olive","calcareous","sand",NA,"very fine"
"902","BL080021",107142,630995,-33.67,"brown-olive","calcareous","sand",NA,"moderately fine"
"903","BL080024",86651,631165,NA,"brown-olive","calcareous","sand",NA,"extremely fine"
"904","BL080025",90219,630948,NA,NA,"calcareous","sand",NA,"very fine"
"905","BL080026",97600,630741,-36.23,"brown-olive","calcareous","sand",NA,"very fine"
"906","BL080027",107132,628558,-34.17,"brown-olive","calcareous","sand",NA,"moderately fine"
"907","BL080043",104367,623225,NA,"green-olive","calcareous","sand",NA,"moderately fine"
"908","BL080044",102303,617898,NA,"dark--gray","calcareous","sand",NA,"moderately fine"
"909","BL080051",95844,616296,-27.54,"brown-gray","slightly calcareous","sand",NA,"moderately fine"
"910","BL080052",90225,616045,-27.59,"brown-gray","slightly calcareous","sand",NA,"moderately coarse"
"911","BL080053",90524,620121,-27.76,"brown-gray","slightly calcareous","sand",NA,"moderately fine"
"912","BL080054",91033,627406,-34.97,"brown-olive","calcareous","sand",NA,"very fine"
"913","BL080055",85329,625678,-34.89,"brown-olive","calcareous","sand",NA,"very fine"
"914","BL080056",96389,627378,-33.74,"brown-olive","calcareous","sand",NA,"moderately fine"
"915","BL080057",99261,622422,-29.14,"brown-gray","slightly calcareous","sand",NA,"moderately fine"
"916","BL080067",105830,613855,NA,"brown","non-calcareous","sand",NA,"moderately coarse"
"917","BL080068",103072,618011,NA,"brown","calcareous","sand",NA,"very fine"
"918","BL080069",104240,626681,-29.9,"gray","calcareous","sand",NA,"moderately coarse"
"919","BL080070",93079,615871,-27.45,"gray","slightly calcareous","sand",NA,"moderately fine"
"920","BL080071",99189,615911,-27.54,"yellow-olive","non-calcareous","sand",NA,"very coarse"
"921","BL080072",99368,619567,-26.45,"brown-olive","calcareous","sand",NA,"very coarse"
"922","BL080073",96853,619683,-25.4,"gray-olive","calcareous","sand",NA,"moderately fine"
"923","BL080074",93581,619698,-27.46,"dark--yellow","calcareous","sand",NA,"moderately coarse"
"924","BL080075",96323,622370,-26.51,"brown-olive","calcareous","sand",NA,"moderately fine"
"925","BL080076",90690,622552,-28.36,"brown-olive","calcareous","sand",NA,"moderately fine"
"926","BL080084",100979,615656,NA,"brown-gray","calcareous","sand",1,"very coarse"
"927","BL080085",102029,614767,NA,"brown-gray","calcareous","sand",1,"moderately coarse"
"928","BL080120",87347,618139,NA,"brown-gray","calcareous","sand",NA,"very fine"
"929","BL080121",100043,626695,NA,"brown-gray","calcareous","sand",NA,"very fine"
"930","BL090001",121947,627678,-24.4,NA,NA,"sand",NA,"moderately coarse"
"931","BL090006",111439,622475,-35.33,"brown","calcareous","sand",NA,"moderately fine"
"932","BL090009",110501,616177,NA,"brown-yellow","calcareous","sand",NA,"moderately coarse"
"933","BL090010",116118,618229,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"934","BL090011",121725,619517,NA,"gray-brown","slightly calcareous","sand",NA,"moderately fine"
"935","BL090012",115849,621385,NA,"brown-gray","slightly calcareous","sand",NA,"moderately fine"
"936","BL090013",125924,616860,NA,"brown-yellow","slightly calcareous","sand",NA,"moderately fine"
"937","BL090014",119719,614614,NA,"brown-gray","slightly calcareous","sand",NA,"moderately fine"
"938","BL090015",114973,613415,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"939","BL090016",125157,623791,NA,"gray-olive","calcareous","sand",NA,"moderately fine"
"940","BL090017",119778,622684,NA,"dark--gray","calcareous","sand",NA,"moderately coarse"
"941","BL090018",114508,621675,NA,"gray-olive","calcareous","sand",NA,"moderately coarse"
"942","BL090019",109852,623541,NA,"dark--gray","calcareous","sand",NA,"moderately fine"
"943","BL090020",108855,617428,NA,"gray-olive","calcareous","sand",NA,"moderately fine"
"944","BL090025",123539,612691,-26.69,"yellow-olive","slightly calcareous","sand",NA,"moderately fine"
"945","BL090027",129278,631068,-30.28,"brown-olive","calcareous","sand",NA,"moderately fine"
"946","BL090028",123659,631048,-31.03,"brown-olive","calcareous","sand",NA,"moderately fine"
"947","BL090029",118461,631172,-31.77,"brown-olive","calcareous","sand",NA,"moderately fine"
"948","BL090030",118431,627087,-27.4,"gray-olive","calcareous","sand",NA,"moderately fine"
"949","BL090031",112920,627163,-28.75,"brown-olive","calcareous","sand",NA,"moderately fine"
"950","BL090032",112820,631157,-32.7,"gray-olive","calcareous","sand",NA,"moderately fine"
"951","BL090033",107185,620071,-28.51,"brown-olive","calcareous","sand",NA,"moderately fine"
"952","BL090043",118961,623940,NA,"brown","calcareous","sand",NA,"moderately fine"
"953","BL090044",114895,620434,NA,"brown-yellow","calcareous","sand",NA,"very coarse"
"954","BL090045",113533,623196,NA,"brown","calcareous","sand",NA,"moderately fine"
"955","BL090046",107766,622777,NA,"brown-yellow","calcareous","sand",NA,"moderately fine"
"956","BL090047",108777,620466,NA,"yellow-brown","calcareous","sand",NA,"moderately fine"
"957","BL090048",124219,623264,NA,"brown","slightly calcareous","sand",NA,"moderately fine"
"958","BL090053",115213,625625,-24.18,"brown-gray","calcareous","sand",NA,"moderately fine"
"959","BL090054",123741,621079,NA,"brown-yellow","slightly calcareous","sand",NA,"very coarse"
"960","BL090055",115404,620987,NA,"brown-yellow","slightly calcareous","sand",NA,"moderately coarse"
"961","BL090087",118060,620952,NA,"brown-gray","calcareous","sand",1,"very fine"
"962","BL090136",110051,629257,NA,"brown-olive","calcareous","sand",NA,"moderately fine"
"963","BL090137",116183,628745,NA,"brown-olive","calcareous","sand",NA,"moderately fine"
